genome	replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in
GCA_028355655.1	protein_ordered	WCH23240.1	Clu763-HypAer	416	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	174	6.2e-113	372.600	1.000	1.000	1	174		
GCA_028355655.1	protein_ordered	WCH23241.1	Clu29-Hyp2	417	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	164	1e-47	159.900	0.970	0.976	1	160		
GCA_028355655.1	protein_ordered	WCH23242.1	Clu3-DUF2787	418	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	148	1.8e-51	171.800	0.993	0.993	1	147		
GCA_028355655.1	protein_ordered	WCH23243.1	Clu2-IntSXT	419	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu2-IntSXT	mandatory	408	1.2e-152	506.500	0.992	0.936	6	387		
GCA_028355655.1	protein_ordered	WCH23251.1	Clu1-GpiPolB	427	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu1-GpiPolB	mandatory	872	0.0	1184.500	0.938	0.953	36	866		
GCA_003015165.1	protein_ordered	AVP93766.1	Clu2-IntSXT	2133	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu2-IntSXT	mandatory	401	5.2e-186	616.200	1.000	0.995	1	399		
GCA_003015165.1	protein_ordered	AVP93767.1	Clu435-Hyp1	2134	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu435-Hyp1	mandatory	118	1.9e-45	151.600	0.950	0.958	1	113		
GCA_003015165.1	protein_ordered	AVP93769.1	Clu29-Hyp2	2136	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu29-Hyp2	mandatory	201	4e-49	164.400	0.754	0.642	67	195		
GCA_003015165.1	protein_ordered	AVP93770.1	Clu3-DUF2787	2137	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu3-DUF2787	mandatory	139	7.5e-52	172.800	0.929	0.942	8	138		
GCA_003015165.1	protein_ordered	AVP93775.1	Clu1-GpiPolB	2142	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu1-GpiPolB	mandatory	954	0.0	1245.700	0.950	0.884	91	933		
GCA_003015165.1	protein_ordered	AVP93778.1	Clu11-IntP2	2145	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu11-IntP2	mandatory	380	4.9e-162	536.900	0.997	0.984	1	374		
GCA_024583155.1	protein_ordered	UUM67216.1	Clu763-HypAer	2307	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	174	1.6e-111	367.900	1.000	1.000	1	174		
GCA_024583155.1	protein_ordered	UUM67217.1	Clu29-Hyp2	2308	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	164	3e-48	161.600	0.970	0.976	1	160		
GCA_024583155.1	protein_ordered	UUM67218.1	Clu3-DUF2787	2309	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	148	4.4e-52	173.600	0.993	0.993	1	147		
GCA_024583155.1	protein_ordered	UUM67219.1	Clu32-IntSXT	2310	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	408	6.4e-149	494.100	0.983	0.946	6	391		
GCA_024583155.1	protein_ordered	UUM67221.1	Clu1-GpiPolB	2312	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu1-GpiPolB	mandatory	870	0.0	1186.300	0.937	0.955	35	865		
GCA_022343945.1	protein_ordered	ULH01899.1	Clu11-IntP2	3242	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	385	4.2e-44	149.000	0.938	0.922	22	376		
GCA_022343945.1	protein_ordered	ULH01910.1	Clu32-IntSXT	3254	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	2.7e-138	459.100	0.983	0.937	6	392		
GCA_022343945.1	protein_ordered	ULH01911.1	Clu3-DUF2787	3255	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	1.7e-48	162.100	0.979	0.958	6	143		
GCA_022343945.1	protein_ordered	ULH01912.1	Clu29-Hyp2	3256	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	208	4.7e-34	115.500	0.784	0.625	10	139		
GCA_022343945.1	protein_ordered	ULH01914.1	Clu763-HypAer	3258	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	7.4e-16	56.500	0.707	0.665	9	129		
GCA_024347715.1	protein_ordered	BDN91302.1	Clu11-IntP2	846	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	359	8.3e-43	144.800	0.922	0.972	2	350		
GCA_024347715.1	protein_ordered	BDN91309.1	Clu32-IntSXT	853	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	2.8e-138	459.100	0.983	0.937	6	392		
GCA_024347715.1	protein_ordered	BDN91310.1	Clu3-DUF2787	854	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	5.5e-49	163.700	0.971	0.951	6	142		
GCA_024347715.1	protein_ordered	BDN91311.1	Clu29-Hyp2	855	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	206	1.9e-33	113.500	0.778	0.626	10	138		
GCA_024347715.1	protein_ordered	BDN91313.1	Clu763-HypAer	857	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	186	6.1e-16	56.800	0.713	0.656	9	130		
GCA_014161425.1	protein_ordered	BBS86637.1	Clu2-IntSXT	1534	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu2-IntSXT	mandatory	401	9e-186	615.500	1.000	0.995	1	399		
GCA_014161425.1	protein_ordered	BBS86638.1	Clu435-Hyp1	1535	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu435-Hyp1	mandatory	122	4.2e-48	160.300	0.992	0.967	1	118		
GCA_014161425.1	protein_ordered	BBS86640.1	Clu29-Hyp2	1537	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	211	9.4e-49	163.300	0.749	0.607	76	203		
GCA_014161425.1	protein_ordered	BBS86641.1	Clu3-DUF2787	1538	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	186	2.6e-27	93.400	0.529	0.398	8	81		
GCA_013415825.1	protein_ordered	QLH65348.1	Clu763-HypAer	425	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	174	2.9e-113	373.600	1.000	1.000	1	174		
GCA_013415825.1	protein_ordered	QLH65349.1	Clu29-Hyp2	426	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	164	2e-48	162.200	0.958	0.963	1	158		
GCA_013415825.1	protein_ordered	QLH65350.1	Clu3-DUF2787	427	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	148	5.9e-52	173.300	0.993	0.993	1	147		
GCA_013415825.1	protein_ordered	QLH65351.1	Clu2-IntSXT	428	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu2-IntSXT	mandatory	408	4.2e-153	508.000	0.992	0.936	6	387		
GCA_013415825.1	protein_ordered	QLH65359.1	Clu1-GpiPolB	436	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu1-GpiPolB	mandatory	595	4.3e-250	830.100	0.620	0.928	40	591		
GCA_018802385.1	protein_ordered	QWL78564.1	Clu11-IntP2	1325	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	443	1.6e-41	140.600	0.930	0.795	82	433		
GCA_018802385.1	protein_ordered	QWL78571.1	Clu32-IntSXT	1332	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	6.2e-137	454.700	0.983	0.937	6	392		
GCA_018802385.1	protein_ordered	QWL81663.1	Clu3-DUF2787	1333	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	139	6.6e-48	160.300	0.979	0.993	1	138		
GCA_018802385.1	protein_ordered	QWL78572.1	Clu29-Hyp2	1334	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	206	5.8e-34	115.200	0.778	0.626	10	138		
GCA_018802385.1	protein_ordered	QWL78574.1	Clu763-HypAer	1336	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	5.9e-16	56.900	0.713	0.670	9	130		
GCA_028356175.1	protein_ordered	WCH35312.1	Clu2-IntSXT	3703	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu2-IntSXT	mandatory	408	3.6e-151	501.600	0.992	0.936	6	387		
GCA_028356175.1	protein_ordered	WCH35313.1	Clu3-DUF2787	3704	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	4.1e-52	173.800	0.993	0.993	1	147		
GCA_028356175.1	protein_ordered	WCH35314.1	Clu29-Hyp2	3705	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	164	3e-48	161.700	0.970	0.976	1	160		
GCA_028356175.1	protein_ordered	WCH35315.1	Clu763-HypAer	3706	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	1.7e-114	377.600	1.000	1.000	1	174		
GCA_029025765.1	protein_ordered	WEE22730.1	Clu11-IntP2	804	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	2	Clu11-IntP2	mandatory	385	6.7e-43	145.100	0.933	0.917	22	374		
GCA_029025765.1	protein_ordered	WEE22732.1	Clu32-IntSXT	806	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	2	Clu32-IntSXT	mandatory	413	3.1e-138	459.100	0.983	0.937	6	392		
GCA_029025765.1	protein_ordered	WEE22733.1	Clu3-DUF2787	807	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	2	Clu3-DUF2787	mandatory	144	3.3e-48	161.300	0.979	0.958	6	143		
GCA_029025765.1	protein_ordered	WEE22734.1	Clu29-Hyp2	808	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	2	Clu29-Hyp2	mandatory	206	1.2e-33	114.300	0.784	0.631	10	139		
GCA_029025765.1	protein_ordered	WEE22736.1	Clu763-HypAer	810	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	2	Clu763-HypAer	mandatory	182	1e-15	56.100	0.713	0.670	9	130		
GCA_029025765.1	protein_ordered	WEE22747.1	Clu32-IntSXT	821	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	2	Clu32-IntSXT	mandatory	383	3.5e-37	126.300	0.860	0.869	40	372		
GCA_029025765.1	protein_ordered	WEE22759.1	Clu2-IntSXT	835	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	2	Clu2-IntSXT	mandatory	265	2.3e-87	291.700	0.652	0.943	6	255		
GCA_029025765.1	protein_ordered	WEE22760.1	Clu3-DUF2787	836	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	2	Clu3-DUF2787	mandatory	144	3.3e-48	161.300	0.979	0.958	6	143		
GCA_029025765.1	protein_ordered	WEE22761.1	Clu29-Hyp2	837	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	2	Clu29-Hyp2	mandatory	206	5.9e-34	115.300	0.766	0.617	10	136		
GCA_029025765.1	protein_ordered	WEE22763.1	Clu763-HypAer	839	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	2	Clu763-HypAer	mandatory	182	7e-16	56.700	0.718	0.676	9	131		
GCA_003491245.1	protein_ordered	AXV33798.1	Clu2-IntSXT	1437	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu2-IntSXT	mandatory	401	3.7e-185	613.500	1.000	0.995	1	399		
GCA_003491245.1	protein_ordered	AXV33799.1	Clu435-Hyp1	1438	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu435-Hyp1	mandatory	118	2.1e-45	151.600	0.950	0.958	1	113		
GCA_003491245.1	protein_ordered	AXV33801.1	Clu29-Hyp2	1440	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu29-Hyp2	mandatory	201	4.4e-49	164.400	0.754	0.642	67	195		
GCA_003491245.1	protein_ordered	AXV33802.1	Clu3-DUF2787	1441	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu3-DUF2787	mandatory	139	8.3e-52	172.800	0.929	0.942	8	138		
GCA_003491245.1	protein_ordered	AXV33804.1	Clu1-GpiPolB	1444	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu1-GpiPolB	mandatory	962	0.0	1246.700	0.947	0.869	107	942		
GCA_003491245.1	protein_ordered	AXV33807.1	Clu11-IntP2	1447	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu11-IntP2	mandatory	387	3.5e-159	527.700	0.997	0.966	1	374		
GCA_014169835.1	protein_ordered	BBT94130.1	Clu763-HypAer	824	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	1.3e-16	58.900	0.707	0.665	9	129		
GCA_014169835.1	protein_ordered	BBT94132.1	Clu29-Hyp2	826	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	208	2.1e-34	116.600	0.766	0.611	10	136		
GCA_014169835.1	protein_ordered	BBT94133.1	Clu3-DUF2787	827	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	1.2e-49	165.800	0.979	0.958	6	143		
GCA_014169835.1	protein_ordered	BBT94134.1	Clu32-IntSXT	828	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	2.8e-138	459.100	0.983	0.937	6	392		
GCA_014169835.1	protein_ordered	BBT94140.1	Clu11-IntP2	834	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	403	8.3e-44	148.000	0.930	0.873	41	392		
GCA_029962325.1	protein_ordered	WGY34027.1	Clu32-IntSXT	1785	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	410	8.2e-148	490.500	0.983	0.941	6	391		
GCA_029962325.1	protein_ordered	WGY34028.1	Clu3-DUF2787	1786	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	1.3e-50	169.000	0.993	0.993	1	147		
GCA_029962325.1	protein_ordered	WGY34029.1	Clu29-Hyp2	1787	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	165	4.2e-46	154.700	0.994	0.994	1	164		
GCA_029962325.1	protein_ordered	WGY34030.1	Clu763-HypAer	1788	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	3.2e-112	370.200	1.000	1.000	1	174		
GCA_017310235.1	protein_ordered	QSR45069.1	Clu2-IntSXT	3720	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu2-IntSXT	mandatory	408	4.3e-153	508.000	0.992	0.936	6	387		
GCA_017310235.1	protein_ordered	QSR45070.1	Clu3-DUF2787	3721	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	3.1e-50	167.700	0.993	0.993	1	147		
GCA_017310235.1	protein_ordered	QSR45071.1	Clu29-Hyp2	3722	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	164	1.7e-47	159.200	0.970	0.976	1	160		
GCA_017310235.1	protein_ordered	QSR45072.1	Clu763-HypAer	3723	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	1.5e-111	368.100	1.000	1.000	1	174		
GCA_002850695.3	protein_ordered	AWA07193.1	Clu11-IntP2	2879	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu11-IntP2	mandatory	387	1.7e-156	519.000	0.997	0.966	1	374		
GCA_002850695.3	protein_ordered	AWA07196.1	Clu1-GpiPolB	2881	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu1-GpiPolB	mandatory	812	0.0	1077.200	0.810	0.897	71	798		
GCA_002850695.3	protein_ordered	AWA08821.1	Clu3-DUF2787	2890	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu3-DUF2787	mandatory	139	1.1e-51	172.600	0.929	0.942	8	138		
GCA_002850695.3	protein_ordered	AWA07203.1	Clu29-Hyp2	2891	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu29-Hyp2	mandatory	201	1.7e-49	165.800	0.743	0.632	66	192		
GCA_002850695.3	protein_ordered	AWA07205.1	Clu435-Hyp1	2893	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu435-Hyp1	mandatory	118	1.4e-43	145.900	0.958	0.966	1	114		
GCA_002850695.3	protein_ordered	AWA07206.1	Clu2-IntSXT	2894	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu2-IntSXT	mandatory	401	1.4e-185	615.100	1.000	0.995	1	399		
GCA_002850695.3	protein_ordered	AWA07868.2	Clu763-HypAer	3604	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	182	6.2e-16	56.900	0.713	0.670	9	130		
GCA_002850695.3	protein_ordered	AWA07870.1	Clu29-Hyp2	3606	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	208	9.3e-34	114.700	0.790	0.630	10	140		
GCA_002850695.3	protein_ordered	AWA07871.1	Clu3-DUF2787	3607	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	144	3.5e-49	164.500	0.979	0.958	6	143		
GCA_002850695.3	protein_ordered	AWA07873.1	Clu32-IntSXT	3608	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	413	2.4e-138	459.500	0.985	0.939	6	393		
GCA_002850695.3	protein_ordered	AWA07887.1	Clu32-IntSXT	3624	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	383	1.3e-42	144.200	0.843	0.851	47	372		
GCA_032849865.1	protein_ordered	WOE68183.1	Clu1-GpiPolB	1708	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu1-GpiPolB	mandatory	870	0.0	1186.600	0.937	0.955	35	865		
GCA_032849865.1	protein_ordered	WOE68187.1	Clu3-DUF2787	1712	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	7.2e-53	176.200	0.993	0.993	1	147		
GCA_032849865.1	protein_ordered	WOE68188.1	Clu29-Hyp2	1713	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	164	3.3e-47	158.200	0.970	0.976	1	160		
GCA_032849865.1	protein_ordered	WOE68189.1	Clu763-HypAer	1714	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	1.5e-111	367.900	1.000	1.000	1	174		
GCA_029854275.1	protein_ordered	WGI38630.1	Clu32-IntSXT	3677	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	300	1.3e-99	331.700	0.713	0.937	2	282		
GCA_029854275.1	protein_ordered	WGI38632.1	Clu3-DUF2787	3679	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	4e-52	173.800	0.993	0.993	1	147		
GCA_029854275.1	protein_ordered	WGI38633.1	Clu29-Hyp2	3680	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	164	3e-48	161.700	0.970	0.976	1	160		
GCA_029854275.1	protein_ordered	WGI38634.1	Clu763-HypAer	3681	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	1.7e-114	377.600	1.000	1.000	1	174		
GCA_002934285.1	protein_ordered	AUZ82146.1	Clu3-DUF2787	4235	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	104	5.2e-36	121.700	0.671	0.913	8	102		
GCA_002934285.1	protein_ordered	AUZ82147.1	Clu29-Hyp2	4236	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	211	1.9e-48	162.300	0.760	0.616	76	205		
GCA_002934285.1	protein_ordered	AUZ82149.1	Clu435-Hyp1	4238	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu435-Hyp1	mandatory	118	2e-45	151.800	0.958	0.966	1	114		
GCA_002934285.1	protein_ordered	AUZ82150.1	Clu2-IntSXT	4239	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu2-IntSXT	mandatory	401	5.4e-186	616.400	1.000	0.995	1	399		
GCA_030908525.1	protein_ordered	WMJ05885.1	Clu763-HypAer	855	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	5.5e-16	56.800	0.707	0.665	9	129		
GCA_030908525.1	protein_ordered	WMJ05887.1	Clu29-Hyp2	857	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	208	3e-34	116.000	0.778	0.620	10	138		
GCA_030908525.1	protein_ordered	WMJ05888.1	Clu3-DUF2787	858	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	2.3e-48	161.600	0.971	0.951	6	142		
GCA_030908525.1	protein_ordered	WMJ05889.1	Clu32-IntSXT	859	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	2.8e-138	459.000	0.983	0.937	6	392		
GCA_030908525.1	protein_ordered	WMJ05895.1	Clu11-IntP2	865	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	385	6.6e-44	148.300	0.930	0.914	23	374		
GCA_900476005.1	protein_ordered	SQH59122.1	Clu2-IntSXT	1503	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu2-IntSXT	mandatory	401	5.4e-186	616.200	1.000	0.995	1	399		
GCA_900476005.1	protein_ordered	SQH59123.1	Clu435-Hyp1	1504	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu435-Hyp1	mandatory	122	1e-47	159.000	0.983	0.959	1	117		
GCA_900476005.1	protein_ordered	SQH59125.1	Clu29-Hyp2	1506	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu29-Hyp2	mandatory	201	5.2e-49	164.000	0.760	0.647	66	195		
GCA_900476005.1	protein_ordered	SQH59126.1	Clu3-DUF2787	1507	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu3-DUF2787	mandatory	139	7.9e-52	172.800	0.929	0.942	8	138		
GCA_900476005.1	protein_ordered	SQH59131.1	Clu1-GpiPolB	1512	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu1-GpiPolB	mandatory	957	0.0	1240.400	0.950	0.881	94	936		
GCA_900476005.1	protein_ordered	SQH59134.1	Clu11-IntP2	1515	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu11-IntP2	mandatory	387	1e-158	526.100	0.997	0.966	1	374		
