genome	replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in
GCA_020695605.1	protein_ordered	UDV43559.1	Clu1-GpiPolB	1035	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1193.300	0.912	0.947	45	864		
GCA_020695605.1	protein_ordered	UDV43563.1	Clu3-DUF2787	1039	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	1.3e-61	204.700	0.986	0.958	4	141		
GCA_020695605.1	protein_ordered	UDV43564.1	Clu14-Hyp2	1040	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	169	2.9e-97	321.200	0.960	0.994	1	168		
GCA_020695605.1	protein_ordered	UDV43565.1	Clu4-Hyp1	1041	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	123	8.2e-44	146.300	1.000	0.984	1	121		
GCA_020695605.1	protein_ordered	UDV43566.1	Clu2-IntSXT	1042	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	405	2.4e-220	729.400	0.997	0.963	1	390		
GCA_020695605.1	protein_ordered	UDV44403.1	Clu2-IntSXT	1914	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.667	4.000	1	Clu2-IntSXT	mandatory	395	2.3e-138	459.500	0.990	0.967	5	386		
GCA_020695605.1	protein_ordered	UDV44407.1	Clu4-Hyp1	1919	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.667	4.000	1	Clu4-Hyp1	mandatory	117	8.4e-18	62.200	0.930	0.915	8	114		
GCA_020695605.1	protein_ordered	UDV44408.1	Clu14-Hyp2	1920	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.667	4.000	1	Clu14-Hyp2	mandatory	143	2.7e-40	135.700	0.743	0.895	14	141		
GCA_020695605.1	protein_ordered	UDV44409.1	Clu3-DUF2787	1921	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.667	4.000	1	Clu3-DUF2787	mandatory	142	1.9e-46	155.500	0.929	0.915	8	137		
GCA_018279125.1	protein_ordered	QUR63085.1	Clu11-IntP2	2302	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	375	8.3e-217	717.500	0.997	0.992	1	372		
GCA_018279125.1	protein_ordered	QUR63088.1	Clu1-GpiPolB	2305	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1192.600	0.911	0.946	45	863		
GCA_018279125.1	protein_ordered	QUR63092.1	Clu3-DUF2787	2309	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	2.9e-63	210.100	0.986	0.958	4	141		
GCA_018279125.1	protein_ordered	QUR63093.1	Clu14-Hyp2	2310	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	1.1e-98	325.900	0.994	0.989	1	175		
GCA_018279125.1	protein_ordered	QUR65075.1	Clu4-Hyp1	2311	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	104	4.2e-35	118.300	0.836	0.962	3	102		
GCA_018279125.1	protein_ordered	QUR63094.1	Clu2-IntSXT	2312	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	399	1.6e-220	730.100	0.997	0.977	1	390		
GCA_013744185.1	protein_ordered	QLU09631.1	Clu2-IntSXT	1757	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	399	1.8e-221	733.100	0.997	0.977	1	390		
GCA_013744185.1	protein_ordered	QLU12104.1	Clu4-Hyp1	1758	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	104	4.1e-34	115.000	0.836	0.962	3	102		
GCA_013744185.1	protein_ordered	QLU09632.1	Clu14-Hyp2	1759	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	2.5e-99	327.900	0.994	0.989	1	175		
GCA_013744185.1	protein_ordered	QLU09633.1	Clu3-DUF2787	1760	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	8e-64	211.800	0.986	0.958	4	141		
GCA_013744185.1	protein_ordered	QLU09635.1	Clu1-GpiPolB	1764	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1196.100	0.912	0.947	45	864		
GCA_013744185.1	protein_ordered	QLU09638.1	Clu11-IntP2	1767	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	378	7.3e-216	714.300	0.997	0.984	1	372		
GCA_013728095.1	protein_ordered	QLS54605.1	Clu2-IntSXT	2060	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	399	4e-221	732.200	0.997	0.977	1	390		
GCA_013728095.1	protein_ordered	QLS57333.1	Clu4-Hyp1	2061	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	104	1.2e-34	116.900	0.836	0.962	3	102		
GCA_013728095.1	protein_ordered	QLS54606.1	Clu14-Hyp2	2062	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	2.9e-99	327.900	0.994	0.989	1	175		
GCA_013728095.1	protein_ordered	QLS54607.1	Clu3-DUF2787	2063	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	1.2e-63	211.500	0.986	0.958	4	141		
GCA_013728095.1	protein_ordered	QLS54610.1	Clu1-GpiPolB	2067	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1198.700	0.912	0.947	45	864		
GCA_013728095.1	protein_ordered	QLS54613.1	Clu11-IntP2	2070	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	376	2.1e-216	716.300	0.997	0.989	1	372		
GCA_003999855.1	protein_ordered	AZU80463.1	Clu2-IntSXT	1715	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	399	3.4e-221	732.200	0.997	0.977	1	390		
GCA_003999855.1	protein_ordered	AZU82767.1	Clu4-Hyp1	1717	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	104	4.2e-35	118.100	0.836	0.962	3	102		
GCA_003999855.1	protein_ordered	AZU80465.1	Clu14-Hyp2	1718	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	1.7e-99	328.400	0.994	0.989	1	175		
GCA_003999855.1	protein_ordered	AZU80466.1	Clu3-DUF2787	1719	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	6.1e-63	208.900	0.986	0.958	4	141		
GCA_003999855.1	protein_ordered	AZU80467.1	Clu1-GpiPolB	1720	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1198.600	0.911	0.943	48	864		
GCA_003999855.1	protein_ordered	AZU80470.1	Clu11-IntP2	1723	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	375	5e-215	711.500	0.997	0.992	1	372		
GCA_014169555.1	protein_ordered	BBT00271.1	Clu3-DUF2787	833	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	143	1.8e-44	149.300	0.971	0.951	7	142		
GCA_014169555.1	protein_ordered	BBT00272.1	Clu14-Hyp2	834	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	145	1.1e-34	117.600	0.743	0.890	13	141		
GCA_014169555.1	protein_ordered	BBT00273.1	Clu4-Hyp1	835	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	124	2.4e-19	67.500	0.992	0.968	1	120		
GCA_014169555.1	protein_ordered	BBT00275.1	Clu11-IntP2	837	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	284	2.8e-54	182.700	0.721	0.951	10	279		
GCA_014169555.1	protein_ordered	BBT00277.1	Clu2-IntSXT	839	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	398	9.1e-137	454.400	0.987	0.957	5	385		
GCA_900474625.1	protein_ordered	SQE43748.1	Clu2-IntSXT	1707	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	399	1.8e-221	733.100	0.997	0.977	1	390		
GCA_900474625.1	protein_ordered	SQE43750.1	Clu4-Hyp1	1709	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	123	1.4e-42	142.300	1.000	0.984	1	121		
GCA_900474625.1	protein_ordered	SQE43751.1	Clu14-Hyp2	1710	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	3.7e-98	324.100	0.994	0.989	1	175		
GCA_900474625.1	protein_ordered	SQE43752.1	Clu3-DUF2787	1711	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	2.8e-63	210.000	0.986	0.958	4	141		
GCA_900474625.1	protein_ordered	SQE43756.1	Clu1-GpiPolB	1715	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1199.300	0.912	0.947	45	864		
GCA_900474625.1	protein_ordered	SQE43758.1	Clu11-IntP2	1717	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	376	1.8e-216	716.300	0.997	0.989	1	372		
GCA_900474625.1	protein_ordered	SQE43768.1	Clu2-IntSXT	1727	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	400	1e-219	727.300	0.997	0.975	1	390		
GCA_900474625.1	protein_ordered	SQE45881.1	Clu2-IntSXT	3840	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	394	3.4e-141	468.800	0.990	0.970	5	386		
GCA_900474625.1	protein_ordered	SQE45884.1	Clu11-IntP2	3843	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	436	3.5e-61	205.200	0.928	0.819	79	435		
GCA_900474625.1	protein_ordered	SQE45885.1	Clu4-Hyp1	3844	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	117	3.1e-18	63.600	0.930	0.915	8	114		
GCA_900474625.1	protein_ordered	SQE45886.1	Clu14-Hyp2	3845	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	143	5.6e-41	137.900	0.743	0.895	14	141		
GCA_900474625.1	protein_ordered	SQE45887.1	Clu3-DUF2787	3846	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	142	1.4e-46	155.900	0.929	0.915	8	137		
GCA_024585805.1	protein_ordered	UUQ21339.1	Clu2-IntSXT	2046	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.667	4.000	1	Clu2-IntSXT	mandatory	400	1.6e-220	730.100	0.997	0.975	1	390		
GCA_024585805.1	protein_ordered	UUQ21551.1	Clu4-Hyp1	2047	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.667	4.000	1	Clu4-Hyp1	mandatory	104	4e-35	118.300	0.836	0.962	3	102		
GCA_024585805.1	protein_ordered	UUQ21340.1	Clu14-Hyp2	2048	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.667	4.000	1	Clu14-Hyp2	mandatory	177	2.5e-99	327.900	0.994	0.989	1	175		
GCA_024585805.1	protein_ordered	UUQ21341.1	Clu3-DUF2787	2049	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.667	4.000	1	Clu3-DUF2787	mandatory	144	1.2e-63	211.200	0.986	0.958	4	141		
GCA_013708155.1	protein_ordered	QLN66772.1	Clu3-DUF2787	346	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	142	1.9e-46	155.500	0.929	0.915	8	137		
GCA_013708155.1	protein_ordered	QLN66773.1	Clu14-Hyp2	347	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	143	1.2e-40	136.900	0.743	0.895	14	141		
GCA_013708155.1	protein_ordered	QLN66774.1	Clu4-Hyp1	348	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	117	7.1e-18	62.500	0.930	0.915	8	114		
GCA_013708155.1	protein_ordered	QLN66775.1	Clu11-IntP2	349	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	440	9.3e-61	203.900	0.930	0.814	79	436		
GCA_013708155.1	protein_ordered	QLN66778.1	Clu2-IntSXT	352	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	395	3e-139	462.400	0.990	0.967	5	386		
GCA_002211725.1	protein_ordered	ASG51661.1	Clu2-IntSXT	4387	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	394	7.4e-139	461.400	0.990	0.970	5	386		
GCA_002211725.1	protein_ordered	ASG51664.1	Clu11-IntP2	4390	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	436	4.4e-61	205.200	0.928	0.819	79	435		
GCA_002211725.1	protein_ordered	ASG51665.1	Clu4-Hyp1	4391	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	117	8.5e-18	62.500	0.930	0.915	8	114		
GCA_002211725.1	protein_ordered	ASG51666.1	Clu14-Hyp2	4392	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	143	1.8e-40	136.500	0.743	0.895	14	141		
GCA_002211725.1	protein_ordered	ASG51667.1	Clu3-DUF2787	4393	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	142	8e-47	157.000	0.929	0.915	8	137		
GCA_013371725.1	protein_ordered	QKX86497.1	Clu2-IntSXT	1962	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	399	1.2e-220	730.600	0.997	0.977	1	390		
GCA_013371725.1	protein_ordered	QKX89133.1	Clu4-Hyp1	1963	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	104	4.2e-35	118.300	0.836	0.962	3	102		
GCA_013371725.1	protein_ordered	QKX86498.1	Clu14-Hyp2	1964	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	1.9e-99	328.400	0.994	0.989	1	175		
GCA_013371725.1	protein_ordered	QKX86499.1	Clu3-DUF2787	1965	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	1.1e-63	211.500	0.986	0.958	4	141		
GCA_013371725.1	protein_ordered	QKX86502.1	Clu1-GpiPolB	1968	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1198.600	0.912	0.947	45	864		
GCA_013371725.1	protein_ordered	QKX86505.1	Clu11-IntP2	1971	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	375	1.9e-215	713.000	0.997	0.992	1	372		
GCA_024585325.1	protein_ordered	UUQ69375.1	Clu2-IntSXT	3663	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	395	2.6e-138	459.500	0.990	0.967	5	386		
GCA_024585325.1	protein_ordered	UUQ69378.1	Clu11-IntP2	3666	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	282	1.8e-51	173.500	0.697	0.929	20	281		
GCA_024585325.1	protein_ordered	UUQ69379.1	Clu4-Hyp1	3667	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	117	9.6e-18	62.200	0.930	0.915	8	114		
GCA_024585325.1	protein_ordered	UUQ69380.1	Clu14-Hyp2	3668	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	143	3.1e-40	135.700	0.743	0.895	14	141		
GCA_024585325.1	protein_ordered	UUQ69381.1	Clu3-DUF2787	3669	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	142	2.2e-46	155.500	0.929	0.915	8	137		
GCA_000819645.1	protein_ordered	AJE56352.1	Clu11-IntP2	2049	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	378	8.7e-215	710.900	0.997	0.984	1	372		
GCA_000819645.1	protein_ordered	AJE56355.1	Clu1-GpiPolB	2052	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1198.300	0.911	0.943	48	864		
GCA_000819645.1	protein_ordered	AJE56360.1	Clu3-DUF2787	2057	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	3e-63	210.100	0.986	0.958	4	141		
GCA_000819645.1	protein_ordered	AJE56361.1	Clu14-Hyp2	2058	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	1.3e-98	325.800	0.994	0.989	1	175		
GCA_000819645.1	protein_ordered	AJE56362.1	Clu4-Hyp1	2059	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	123	3.9e-43	144.300	1.000	0.984	1	121		
GCA_000819645.1	protein_ordered	AJE56364.1	Clu2-IntSXT	2061	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	405	1.3e-219	727.200	0.997	0.963	1	390		
GCA_019969565.1	protein_ordered	UAO44734.1	Clu2-IntSXT	1918	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	400	2e-220	729.800	0.997	0.975	1	390		
GCA_019969565.1	protein_ordered	UAO45141.1	Clu4-Hyp1	1919	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	104	4.4e-35	118.300	0.836	0.962	3	102		
GCA_019969565.1	protein_ordered	UAO44735.1	Clu14-Hyp2	1920	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	2.8e-99	327.900	0.994	0.989	1	175		
GCA_019969565.1	protein_ordered	UAO44736.1	Clu3-DUF2787	1921	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	1.1e-63	211.500	0.986	0.958	4	141		
GCA_019969565.1	protein_ordered	UAO44741.1	Clu1-GpiPolB	1926	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1196.400	0.912	0.947	45	864		
GCA_019969565.1	protein_ordered	UAO45142.1	Clu11-IntP2	1929	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	378	1.1e-216	717.200	0.997	0.984	1	372		
GCA_009184765.2	protein_ordered	QFQ84764.1	Clu11-IntP2	920	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	373	1.6e-203	673.700	0.997	0.997	1	372		
GCA_009184765.2	protein_ordered	QFQ85813.1	Clu1-GpiPolB	923	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	662	4.4e-291	965.800	0.731	0.994	2	659		
GCA_009184765.2	protein_ordered	QFQ84752.1	Clu3-DUF2787	933	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	103	6.2e-45	150.600	0.721	0.971	4	103		
GCA_009184765.2	protein_ordered	QFQ85812.1	Clu14-Hyp2	934	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	171	2.9e-100	331.000	0.977	1.000	1	171		
GCA_009184765.2	protein_ordered	QFQ85811.1	Clu4-Hyp1	935	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	104	2.9e-36	122.000	0.844	0.971	2	102		
GCA_009184765.2	protein_ordered	QFQ84750.1	Clu2-IntSXT	936	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	400	1.6e-220	730.100	0.997	0.975	1	390		
GCA_009184765.2	protein_ordered	QFQ83749.1	Clu2-IntSXT	1976	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	398	3.3e-137	455.800	0.982	0.952	5	383		
GCA_009184765.2	protein_ordered	QFQ83748.1	Clu11-IntP2	1978	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	285	6.1e-49	165.000	0.724	0.954	9	280		
GCA_009184765.2	protein_ordered	QFQ83746.1	Clu4-Hyp1	1980	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	124	2.7e-19	67.100	0.992	0.968	1	120		
GCA_009184765.2	protein_ordered	QFQ83745.1	Clu14-Hyp2	1981	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	144	4.7e-37	125.200	0.760	0.917	9	140		
GCA_009184765.2	protein_ordered	QFQ85760.1	Clu3-DUF2787	1982	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	137	2.9e-43	145.200	0.950	0.971	3	135		
GCA_013748235.1	protein_ordered	QLW36781.1	Clu11-IntP2	2754	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	378	1.5e-214	710.000	0.997	0.984	1	372		
GCA_013748235.1	protein_ordered	QLW36784.1	Clu1-GpiPolB	2757	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1198.100	0.911	0.943	48	864		
GCA_013748235.1	protein_ordered	QLW36787.1	Clu3-DUF2787	2762	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	1.1e-63	211.500	0.986	0.958	4	141		
GCA_013748235.1	protein_ordered	QLW36788.1	Clu14-Hyp2	2763	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	170	4.8e-98	323.800	0.960	0.994	1	169		
GCA_013748235.1	protein_ordered	QLW38713.1	Clu4-Hyp1	2764	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	104	1.1e-34	116.900	0.836	0.962	3	102		
GCA_013748235.1	protein_ordered	QLW36789.1	Clu2-IntSXT	2765	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	399	3.7e-221	732.200	0.997	0.977	1	390		
GCA_013748235.1	protein_ordered	QLW38193.1	Clu2-IntSXT	4222	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	395	2.8e-135	449.500	0.990	0.967	5	386		
GCA_013748235.1	protein_ordered	QLW38766.1	Clu11-IntP2	4225	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	443	3e-61	205.600	0.930	0.808	78	435		
