genome	replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in
GCA_001636035.1	protein_ordered	ANB95759.1	Clu3-DUF2787	2882	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	146	4.6e-59	196.500	0.986	0.959	4	143		
GCA_001636035.1	protein_ordered	ANB95758.1	Clu29-Hyp2	2883	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu29-Hyp2	mandatory	142	2.7e-51	171.700	0.802	0.937	8	140		
GCA_001636035.1	protein_ordered	ANB95757.1	Clu4-Hyp1	2884	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	127	4.7e-46	153.700	0.992	1.000	1	127		
GCA_001636035.1	protein_ordered	ANB95756.1	Clu32-IntSXT	2885	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu32-IntSXT	mandatory	409	6.4e-191	632.600	0.993	0.976	3	401		
GCA_014211935.1	protein_ordered	QNE02075.1	Clu1-GpiPolB	1292	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	903	0.0	1204.400	0.957	0.948	46	901		
GCA_014211935.1	protein_ordered	QNE02437.1	Clu53-IntP2	1295	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu53-IntP2	mandatory	378	3.6e-217	718.400	0.982	1.000	1	378		
GCA_014211935.1	protein_ordered	QNE02082.1	Clu3-DUF2787	1300	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	143	6e-64	212.200	0.993	0.993	1	142		
GCA_014211935.1	protein_ordered	QNE02083.1	Clu29-Hyp2	1301	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu29-Hyp2	mandatory	166	2.5e-76	253.000	0.982	0.988	1	164		
GCA_014211935.1	protein_ordered	QNE02084.1	Clu4-Hyp1	1302	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	127	2.6e-57	190.000	1.000	1.000	1	127		
GCA_014211935.1	protein_ordered	QNE02085.1	Clu32-IntSXT	1303	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu32-IntSXT	mandatory	410	1.1e-184	612.000	0.988	0.993	3	409		
GCA_003443775.1	protein_ordered	AXT71880.1	Clu1-GpiPolB	2471	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu1-GpiPolB	mandatory	955	0.0	1156.700	0.983	0.977	21	953		
GCA_003443775.1	protein_ordered	AXT71887.1	Clu3-DUF2787	2478	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	143	1.1e-65	217.900	1.000	1.000	1	143		
GCA_003443775.1	protein_ordered	AXT71888.1	Clu29-Hyp2	2479	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu29-Hyp2	mandatory	166	1.7e-84	279.700	0.988	0.994	1	165		
GCA_003443775.1	protein_ordered	AXT71889.1	Clu4-Hyp1	2480	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	127	2.8e-60	199.700	1.000	1.000	1	127		
GCA_003443775.1	protein_ordered	AXT71890.1	Clu32-IntSXT	2481	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu32-IntSXT	mandatory	412	6.2e-186	616.200	0.998	0.998	1	411		
GCA_905175335.2	protein_ordered	CAE6923673.1	Clu1-GpiPolB	2797	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu1-GpiPolB	mandatory	643	1.3e-259	861.900	0.684	0.964	22	641		
GCA_905175335.2	protein_ordered	CAE6923824.1	Clu3-DUF2787	2806	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	147	3.3e-60	200.300	0.986	0.952	4	143		
GCA_905175335.2	protein_ordered	CAE6923840.1	Clu29-Hyp2	2807	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu29-Hyp2	mandatory	159	3.3e-53	178.100	0.916	0.943	7	156		
GCA_905175335.2	protein_ordered	CAE6923854.1	Clu4-Hyp1	2808	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	124	1.4e-44	149.100	0.992	0.992	1	123		
GCA_905175335.2	protein_ordered	CAE6923875.1	Clu32-IntSXT	2809	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu32-IntSXT	mandatory	408	1e-171	569.500	0.990	0.983	1	401		
GCA_023716645.1	protein_ordered	USD45226.1	Clu1-GpiPolB	2582	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	902	0.0	1167.900	0.998	0.998	1	900		
GCA_023716645.1	protein_ordered	USD47168.1	Clu53-IntP2	2585	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu53-IntP2	mandatory	378	2.2e-215	712.600	0.982	1.000	1	378		
GCA_023716645.1	protein_ordered	USD45233.1	Clu3-DUF2787	2590	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	143	1.3e-63	211.100	1.000	1.000	1	143		
GCA_023716645.1	protein_ordered	USD45234.1	Clu29-Hyp2	2591	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu29-Hyp2	mandatory	166	8.4e-81	267.600	0.982	0.988	1	164		
GCA_023716645.1	protein_ordered	USD45235.1	Clu4-Hyp1	2592	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	127	1.9e-55	183.900	1.000	1.000	1	127		
GCA_023716645.1	protein_ordered	USD45236.1	Clu32-IntSXT	2593	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu32-IntSXT	mandatory	415	1.2e-176	585.400	0.990	0.988	1	410		
GCA_015779285.1	protein_ordered	QPM84989.1	Clu32-IntSXT	3116	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu32-IntSXT	mandatory	412	4.1e-186	616.900	0.998	0.998	1	411		
GCA_015779285.1	protein_ordered	QPM84990.1	Clu4-Hyp1	3117	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	127	5.7e-58	192.300	1.000	1.000	1	127		
GCA_015779285.1	protein_ordered	QPM84991.1	Clu29-Hyp2	3118	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu29-Hyp2	mandatory	166	2.6e-81	269.400	0.988	0.994	1	165		
GCA_015779285.1	protein_ordered	QPM84992.1	Clu3-DUF2787	3119	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	143	1.8e-64	214.100	0.993	0.993	1	142		
GCA_015779285.1	protein_ordered	QPM86864.1	Clu53-IntP2	3124	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu53-IntP2	mandatory	378	8e-218	720.800	0.979	0.997	1	377		
GCA_015779285.1	protein_ordered	QPM84998.1	Clu1-GpiPolB	3127	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	895	0.0	1207.200	0.995	0.997	2	893		
GCA_015779285.1	protein_ordered	QPM85003.1	Clu32-IntSXT	3132	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu32-IntSXT	mandatory	413	4.1e-30	103.100	0.880	0.864	25	381		
GCA_009734325.1	protein_ordered	QGT91919.1	Clu32-IntSXT	2630	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu32-IntSXT	mandatory	412	4.3e-186	616.900	0.998	0.998	1	411		
GCA_009734325.1	protein_ordered	QGT91920.1	Clu4-Hyp1	2631	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	127	5.9e-58	192.300	1.000	1.000	1	127		
GCA_009734325.1	protein_ordered	QGT91921.1	Clu29-Hyp2	2632	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu29-Hyp2	mandatory	166	2.7e-81	269.400	0.988	0.994	1	165		
GCA_009734325.1	protein_ordered	QGT91922.1	Clu3-DUF2787	2633	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	143	1.9e-64	214.100	0.993	0.993	1	142		
GCA_009734325.1	protein_ordered	QGT92761.1	Clu53-IntP2	2638	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu53-IntP2	mandatory	378	8.4e-218	720.800	0.979	0.997	1	377		
GCA_009734325.1	protein_ordered	QGT91927.1	Clu1-GpiPolB	2641	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	895	0.0	1207.200	0.995	0.997	2	893		
GCA_009734325.1	protein_ordered	QGT91932.1	Clu32-IntSXT	2646	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu32-IntSXT	mandatory	413	4.3e-30	103.100	0.880	0.864	25	381		
GCA_023169625.1	protein_ordered	BCG18878.1	Clu1-GpiPolB	2730	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	897	0.0	1207.600	0.997	0.998	1	895		
GCA_023169625.1	protein_ordered	BCG18881.1	Clu53-IntP2	2733	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu53-IntP2	mandatory	387	9.1e-183	605.400	0.992	0.987	1	382		
GCA_023169625.1	protein_ordered	BCG18887.1	Clu3-DUF2787	2739	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	143	3.9e-65	216.200	1.000	1.000	1	143		
GCA_023169625.1	protein_ordered	BCG18888.1	Clu29-Hyp2	2740	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu29-Hyp2	mandatory	166	3.2e-81	269.100	0.988	0.994	1	165		
GCA_023169625.1	protein_ordered	BCG18889.1	Clu4-Hyp1	2741	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	127	7.3e-58	191.900	1.000	1.000	1	127		
GCA_023169625.1	protein_ordered	BCG18890.1	Clu32-IntSXT	2742	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu32-IntSXT	mandatory	411	2.1e-188	624.300	0.998	0.998	1	410		
GCA_019670025.1	protein_ordered	BBM63456.1	Clu32-IntSXT	102	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu32-IntSXT	mandatory	413	5.4e-186	616.300	0.993	0.978	4	407		
GCA_019670025.1	protein_ordered	BBM63457.1	Clu4-Hyp1	103	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	127	2e-46	154.800	0.992	1.000	1	127		
GCA_019670025.1	protein_ordered	BBM63458.1	Clu29-Hyp2	104	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu29-Hyp2	mandatory	155	8.9e-55	183.000	0.886	0.948	7	153		
GCA_019670025.1	protein_ordered	BBM63459.1	Clu3-DUF2787	105	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	145	2.2e-58	194.200	0.993	0.993	1	144		
GCA_019670025.1	protein_ordered	BBM63463.1	Clu1-GpiPolB	109	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu1-GpiPolB	mandatory	964	0.0	1108.600	0.979	0.972	18	954		
GCA_013181325.1	protein_ordered	QKE35268.1	Clu1-GpiPolB	2410	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	897	0.0	1226.600	0.997	0.998	1	895		
GCA_013181325.1	protein_ordered	QKE35271.1	Clu53-IntP2	2413	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu53-IntP2	mandatory	387	6.5e-184	609.000	0.992	0.987	1	382		
GCA_013181325.1	protein_ordered	QKE35277.1	Clu3-DUF2787	2420	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	143	4.6e-65	215.800	1.000	1.000	1	143		
GCA_013181325.1	protein_ordered	QKE35278.1	Clu29-Hyp2	2421	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu29-Hyp2	mandatory	166	9.4e-84	277.200	0.988	0.994	1	165		
GCA_013181325.1	protein_ordered	QKE35279.1	Clu4-Hyp1	2422	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	127	2.5e-57	190.000	1.000	1.000	1	127		
GCA_013181325.1	protein_ordered	QKE35281.1	Clu32-IntSXT	2424	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu32-IntSXT	mandatory	427	3.7e-188	623.400	0.998	0.960	1	410		
GCA_000746665.1	protein_ordered	AIL69749.1	Clu32-IntSXT	645	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu32-IntSXT	mandatory	414	3.4e-189	626.800	0.993	0.973	4	406		
GCA_000746665.1	protein_ordered	AIL69750.1	Clu4-Hyp1	646	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	127	2.7e-44	147.900	0.992	1.000	1	127		
GCA_000746665.1	protein_ordered	AIL69751.1	Clu29-Hyp2	647	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu29-Hyp2	mandatory	155	6.7e-54	180.100	0.892	0.955	6	153		
GCA_000746665.1	protein_ordered	AIL69752.1	Clu3-DUF2787	648	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	142	2.4e-59	197.300	1.000	1.000	1	142		
GCA_000746665.1	protein_ordered	AIL69759.1	Clu1-GpiPolB	655	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu1-GpiPolB	mandatory	964	0.0	1115.700	0.972	0.949	40	954		
GCA_000746665.1	protein_ordered	AIL71690.1	Clu1-GpiPolB	2586	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_2	1	1	0.833	5.000	1	Clu1-GpiPolB	mandatory	951	0.0	1153.600	0.980	0.974	24	949		
GCA_000746665.1	protein_ordered	AIL71699.1	Clu3-DUF2787	2595	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_2	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	143	2.9e-65	216.500	1.000	1.000	1	143		
GCA_000746665.1	protein_ordered	AIL71700.1	Clu29-Hyp2	2596	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_2	1	1	0.833	5.000	1	Clu29-Hyp2	mandatory	159	3e-51	171.500	0.940	0.969	4	157		
GCA_000746665.1	protein_ordered	AIL71701.1	Clu4-Hyp1	2597	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_2	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	129	5.9e-43	143.600	0.992	0.953	1	123		
GCA_000746665.1	protein_ordered	AIL71702.1	Clu32-IntSXT	2598	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_2	1	1	0.833	5.000	1	Clu32-IntSXT	mandatory	408	3.6e-174	577.400	0.990	0.983	1	401		
GCA_023205955.1	protein_ordered	UPR20978.1	Clu32-IntSXT	403	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu32-IntSXT	mandatory	412	1.5e-185	614.900	0.998	0.998	1	411		
GCA_023205955.1	protein_ordered	UPR20979.1	Clu4-Hyp1	404	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	127	4.8e-59	195.700	1.000	1.000	1	127		
GCA_023205955.1	protein_ordered	UPR20980.1	Clu29-Hyp2	405	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu29-Hyp2	mandatory	166	4e-81	268.800	0.988	0.994	1	165		
GCA_023205955.1	protein_ordered	UPR20981.1	Clu3-DUF2787	406	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	143	2e-63	210.600	1.000	1.000	1	143		
GCA_023205955.1	protein_ordered	UPR22061.1	Clu53-IntP2	410	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu53-IntP2	mandatory	378	9.3e-217	717.200	0.982	1.000	1	378		
GCA_023205955.1	protein_ordered	UPR20987.1	Clu1-GpiPolB	413	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	911	0.0	1152.000	0.955	0.951	45	910		
GCA_001679745.1	protein_ordered	ANP65833.1	Clu1-GpiPolB	2487	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	897	0.0	1206.600	0.991	0.992	6	895		
GCA_001679745.1	protein_ordered	ANP65836.1	Clu53-IntP2	2490	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu53-IntP2	mandatory	378	1.3e-215	713.500	0.979	0.997	1	377		
GCA_001679745.1	protein_ordered	ANP65841.1	Clu3-DUF2787	2495	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	143	3.9e-64	212.900	1.000	1.000	1	143		
GCA_001679745.1	protein_ordered	ANP66516.1	Clu29-Hyp2	2496	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu29-Hyp2	mandatory	151	1.6e-75	250.500	0.886	0.980	3	150		
GCA_001679745.1	protein_ordered	ANP65842.1	Clu4-Hyp1	2497	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	127	1.2e-57	191.100	0.992	0.992	1	126		
GCA_001679745.1	protein_ordered	ANP65843.1	Clu32-IntSXT	2498	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	1.000	6.000	1	Clu32-IntSXT	mandatory	411	5.4e-188	622.900	0.998	0.998	1	410		
GCA_023206775.1	protein_ordered	UPS13979.1	Clu1-GpiPolB	4001	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu1-GpiPolB	mandatory	897	0.0	1214.500	0.956	0.952	42	895		
GCA_023206775.1	protein_ordered	UPS15895.1	Clu53-IntP2	4004	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu53-IntP2	mandatory	378	2.9e-217	718.800	0.979	0.997	1	377		
GCA_023206775.1	protein_ordered	UPS13987.1	Clu3-DUF2787	4010	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	143	1.7e-64	214.000	1.000	1.000	1	143		
GCA_023206775.1	protein_ordered	UPS13988.1	Clu29-Hyp2	4011	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu29-Hyp2	mandatory	166	2.5e-78	259.600	0.988	0.994	1	165		
GCA_023206775.1	protein_ordered	UPS13989.1	Clu4-Hyp1	4012	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	127	1.3e-58	194.200	1.000	1.000	1	127		
GCA_002310335.1	protein_ordered	ATC58457.1	Clu3-DUF2787	2296	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.667	4.000	1	Clu3-DUF2787	mandatory	98	9.2e-37	124.000	0.629	0.898	1	88		
GCA_002310335.1	protein_ordered	ATC58458.1	Clu29-Hyp2	2297	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.667	4.000	1	Clu29-Hyp2	mandatory	179	7.9e-72	238.300	0.988	0.994	1	178		
GCA_002310335.1	protein_ordered	ATC58459.1	Clu4-Hyp1	2298	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.667	4.000	1	Clu4-Hyp1	mandatory	126	6e-52	172.500	1.000	1.000	1	126		
GCA_002310335.1	protein_ordered	ATC58460.1	Clu32-IntSXT	2299	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.667	4.000	1	Clu32-IntSXT	mandatory	412	6.7e-190	629.000	0.980	0.981	5	408		
GCA_001433415.1	protein_ordered	ALM67481.1	Clu1-GpiPolB	2508	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu1-GpiPolB	mandatory	998	0.0	1048.200	0.955	0.936	63	996		
GCA_001433415.1	protein_ordered	ALM67485.1	Clu3-DUF2787	2512	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	143	1.7e-64	214.000	1.000	1.000	1	143		
GCA_001433415.1	protein_ordered	ALM67486.1	Clu29-Hyp2	2513	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu29-Hyp2	mandatory	166	1.3e-80	267.100	0.988	0.994	1	165		
GCA_001433415.1	protein_ordered	ALM67487.1	Clu4-Hyp1	2514	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	127	2e-58	193.600	1.000	1.000	1	127		
GCA_001433415.1	protein_ordered	ALM67488.1	Clu32-IntSXT	2515	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu32-IntSXT	mandatory	412	1e-183	608.800	0.998	0.998	1	411		
GCA_905175355.2	protein_ordered	CAE6879391.1	Clu32-IntSXT	139	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu32-IntSXT	mandatory	415	2.3e-187	621.100	0.993	0.973	4	407		
GCA_905175355.2	protein_ordered	CAE6879408.1	Clu4-Hyp1	140	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	127	5.9e-45	150.400	0.992	1.000	1	127		
GCA_905175355.2	protein_ordered	CAE6879422.1	Clu29-Hyp2	141	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu29-Hyp2	mandatory	155	2.1e-55	185.300	0.892	0.955	6	153		
GCA_905175355.2	protein_ordered	CAE6879438.1	Clu3-DUF2787	142	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	143	3e-60	200.600	1.000	1.000	1	143		
GCA_905175355.2	protein_ordered	CAE6879539.1	Clu1-GpiPolB	149	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu1-GpiPolB	mandatory	974	0.0	1118.700	0.958	0.948	42	964		
GCA_001758605.1	protein_ordered	AOV88621.1	Clu32-IntSXT	78	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.667	4.000	1	Clu32-IntSXT	mandatory	412	2.4e-189	627.300	0.990	0.968	3	401		
GCA_001758605.1	protein_ordered	AOV88622.1	Clu4-Hyp1	79	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.667	4.000	1	Clu4-Hyp1	mandatory	127	3.7e-45	150.700	0.992	1.000	1	127		
GCA_001758605.1	protein_ordered	AOV88623.1	Clu29-Hyp2	80	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.667	4.000	1	Clu29-Hyp2	mandatory	142	7.6e-50	166.900	0.802	0.937	8	140		
GCA_001758605.1	protein_ordered	AOV88629.1	Clu1-GpiPolB	86	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.667	4.000	1	Clu1-GpiPolB	mandatory	964	0.0	1100.000	0.979	0.972	18	954		
GCA_016834555.1	protein_ordered	QRH12410.1	Clu1-GpiPolB	2561	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu1-GpiPolB	mandatory	955	0.0	1151.800	0.971	0.980	18	953		
GCA_016834555.1	protein_ordered	QRH12416.1	Clu3-DUF2787	2568	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	143	1.1e-65	217.800	1.000	1.000	1	143		
GCA_016834555.1	protein_ordered	QRH12417.1	Clu29-Hyp2	2569	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu29-Hyp2	mandatory	166	1e-80	267.400	0.988	0.994	1	165		
GCA_016834555.1	protein_ordered	QRH12418.1	Clu4-Hyp1	2570	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	127	1.2e-57	191.100	0.992	0.992	1	126		
GCA_016834555.1	protein_ordered	QRH12419.1	Clu32-IntSXT	2571	model_pipolin_vib/pipolin_vib	protein_ordered_pipolin_vib_1	1	1	0.833	5.000	1	Clu32-IntSXT	mandatory	412	7.5e-185	612.600	0.995	0.995	1	410		
